id,shipper_id,vehicle_type_id,goods_type_id,weight_kg,is_hazardous,mode,status,pickup_city,drop_city,distance_km,allow_consolidation,fare_estimated,advance_payment_pct,scheduled_at
b817b477-2beb-4306-9bb1-ae641f154627,96e0997f-71e3-49bb-9385-df9a5edbd8ec,1,5,491.7,False,relay,delivered,Lucknow,Delhi,497.7,False,9259.39,80,2026-09-03T06:51:20.963461
a79c3787-b43f-4336-800e-82807199a84e,9a5561af-bb9a-476d-8879-d63051ff2392,4,10,2721.1,False,relay,cancelled,Hyderabad,Delhi,1518.2,True,46247.5,80,2026-09-04T07:51:20.966996
52d7a2f6-a1e8-430e-bc51-dc90dce30517,acf70833-a3ac-4efb-bf9f-004b099d3b76,9,17,11035.2,False,single,cancelled,Kanpur,Lucknow,75.3,False,6342.92,80,2026-09-05T00:51:20.973359
feb14f75-8951-4ad0-8d51-de2afe6f2595,2930953b-27e4-4692-aa41-b73cd590667f,3,18,2085.3,False,relay,delivered,Hyderabad,Indore,799.3,False,19632.58,80,2026-09-04T17:51:20.974965
6edd17dc-5147-4603-a1f7-6df1b1bfb56f,dfe38341-ca49-46d7-ad32-5e3eb2212bc0,11,4,5347.8,False,relay,delivered,Surat,Delhi,983.5,False,59440.39,90,2026-09-07T08:51:20.978600
b6c4a2fd-414a-4ca5-8325-bd35dae23808,a42fbc97-be1c-48df-ae6c-fc57046f0193,9,14,8127.9,False,relay,in_progress,Kolkata,Mumbai,1658.2,False,93398.39,90,2026-09-08T14:51:20.983740
2bef0bac-306f-42d1-94ec-35595c9a4e5c,1df22eb2-3e77-4d5f-a4d8-61939e8ab175,12,8,5164.8,False,relay,delivered,Agra,Hyderabad,1340.2,False,90112.31,80,2026-09-08T06:51:20.990229
a57e2353-29ab-422d-bdb5-a14408d848de,9f9a60a1-b182-4190-b274-35482830e3d2,6,3,3683.2,False,relay,delivered,Mumbai,Ludhiana,1502.2,False,58033.46,80,2026-09-04T15:51:20.993927
a4594012-bbf2-446d-a714-2855dc66fec9,7a1bf95b-8ddc-4f32-ab6e-622e3c3458c8,12,5,9317.0,False,single,in_progress,Kanpur,Agra,244.4,True,18883.25,80,2026-09-02T23:51:20.999178
45fa3a1f-2eaa-4169-8927-2635f81a3ec8,883c0ce7-ba51-4e8b-a858-01227935d801,7,2,5021.3,False,relay,delivered,Ahmedabad,Chandigarh,1151.6,True,49466.89,90,2026-09-03T15:51:21.000925
e33254cf-95b8-4f60-8230-f59496450927,06026cca-64bc-4f03-a479-e510ca475f6b,12,9,13022.7,False,relay,delivered,Hyderabad,Delhi,1518.2,False,101686.24,80,2026-09-03T11:51:21.005402
c31904e6-7d6f-40dc-986e-fa6ef571fadf,318897c4-75ac-4064-8737-ebb5ded11af9,1,8,518.9,False,single,delivered,Kolkata,Nagpur,970.1,False,17762.39,90,2026-09-07T05:51:21.009780
9ca65e3f-b8c2-495b-90f4-96f85aa6f24c,612daa81-ed99-42d7-bdb3-3777f3775b9d,5,5,3094.0,False,single,delivered,Nagpur,Indore,376.4,False,13646.07,80,2026-09-08T01:51:21.012563
b3c60d41-6c15-47f8-af95-91ec3e81e315,9d4ddc89-e9dc-40fc-b003-9b8d2c0714ae,3,11,1728.4,False,relay,cancelled,Hyderabad,Indore,799.3,False,19632.58,90,2026-09-06T20:51:21.014160
104bb4ba-8b2c-4a23-8710-a2a5108f8d73,a4d7443f-33e7-4c22-90f9-c5b01ea5324f,13,8,7670.8,False,single,delivered,Kanpur,Lucknow,75.3,False,9023.46,80,2026-09-08T10:51:21.017464
520c6a57-4fde-4cfc-a5e6-ffcdbd8077b0,80b23266-09d7-466f-9343-e8c4255ec804,5,20,4802.3,False,single,delivered,Indore,Nagpur,376.4,False,13646.07,80,2026-09-05T08:51:21.019013
85e7886d-f5b5-473c-9849-eb82d959cd4a,2c21a0d7-50d9-46c5-9906-6986086a8d58,4,12,863.6,False,single,delivered,Pune,Hyderabad,505.8,False,15872.62,90,2026-09-05T07:51:21.020806
a5392add-bcab-480a-81c0-c007fbe2957d,4d787e29-654e-4913-bda8-528875626fbb,7,2,6624.6,False,relay,cancelled,Kolkata,Mumbai,1658.2,False,70742.41,80,2026-09-08T17:51:21.022841
293d3c44-d035-4d2a-9c45-9eb5065fcf1b,0f2c25f9-3c7d-45dc-b437-c8086114a403,1,14,251.4,False,single,delivered,Nagpur,Mumbai,688.0,False,12684.36,80,2026-09-06T13:51:21.026323
414fe559-3377-4877-aee3-80844f96e4d1,2c21a0d7-50d9-46c5-9906-6986086a8d58,6,16,2859.2,False,single,in_progress,Lucknow,Agra,319.7,False,13097.97,80,2026-09-03T12:51:21.028083
13e0a47a-4ebc-4703-8ede-0c6c0f2d5070,d3589af3-5f4b-4d62-b2e8-04b4b1a55203,13,8,6073.7,False,single,delivered,Ahmedabad,Surat,207.7,False,18554.17,80,2026-09-06T12:51:21.029653
2b5b0dae-ee59-4b51-b78a-e270b7f87dcd,2930953b-27e4-4692-aa41-b73cd590667f,13,22,18773.3,False,relay,in_progress,Chandigarh,Ahmedabad,1151.6,True,86514.67,90,2026-09-04T06:51:21.030946
9f76f166-82a1-4055-bc98-30e014f8674d,06026cca-64bc-4f03-a479-e510ca475f6b,12,11,8343.0,False,single,delivered,Kolkata,Nagpur,970.1,True,66058.63,80,2026-09-06T07:51:21.034350
128d7ddf-ef5b-4409-b236-cc51654adb98,b926056f-973d-43f1-8e47-87fa4b016be1,8,17,2558.1,False,relay,delivered,Nagpur,Agra,917.3,False,43494.43,90,2026-09-03T19:51:21.036680
cf6b406f-6313-4e4b-852a-0bb7ade64a0f,6abb00fb-3d44-4999-a2ab-345b45069e67,2,16,575.9,False,single,delivered,Kolkata,Nagpur,970.1,False,19752.66,80,2026-09-05T17:51:21.039450
b1a09bac-4df6-4598-ad4c-8b844f405a56,8f4a1d99-4a4f-4834-8fbd-62876e085e16,11,20,4929.1,False,single,delivered,Hyderabad,Nagpur,422.9,False,26929.31,80,2026-09-06T05:51:21.041765
6ce6b935-b6c1-4b95-8c95-c0139be90f99,dfe38341-ca49-46d7-ad32-5e3eb2212bc0,13,8,15070.6,False,single,delivered,Nagpur,Mumbai,688.0,False,53137.42,90,2026-09-03T16:51:21.043267
1b2da662-d0f3-476b-b094-1c651a404c89,e24e0399-77b3-4126-a9a4-9e3346694f8c,5,2,4921.1,False,relay,in_progress,Kolkata,Mumbai,1658.2,False,57227.19,80,2026-09-07T17:51:21.044927
52518033-931b-41e3-89d3-d66d7fa00d17,b8ac16d5-0d46-436e-ab7b-c4c1334864fa,1,6,604.6,False,relay,in_progress,Lucknow,Delhi,497.7,True,9259.39,80,2026-09-04T13:51:21.048144
3d3a9c8a-cc29-4298-8cfa-0279d8e85b67,a7645519-9b3e-476f-8d8a-8a010697b4eb,13,2,14338.8,False,relay,delivered,Hyderabad,Mumbai,625.9,False,48665.26,90,2026-09-08T21:51:21.050754
f933b6b9-e0e4-42c2-94ab-98b7fd6a121a,ac88543f-e08e-4905-a612-03108c121e77,8,21,6547.3,False,relay,in_progress,Lucknow,Delhi,497.7,False,24196.23,90,2026-09-07T10:51:21.052870
cf045de9-7cb1-4504-b2ff-dfb577996e52,05b05cf5-e1ba-48d6-8db5-323ce0385788,1,23,377.1,False,relay,cancelled,Kolkata,Mumbai,1658.2,False,30146.75,80,2026-09-05T11:51:21.055348
b28b46e2-487b-4608-8065-eed0e31e703e,ccf4eb8e-2b57-4e0d-9079-e0f0ca9c8e4c,10,6,16882.7,False,relay,delivered,Nagpur,Bangalore,922.9,True,60020.57,90,2026-09-07T17:51:21.059754
cfc16c97-c1c1-4e6c-a0e6-30c0a4dd3ec3,72f524cf-e693-4dce-954f-1f98a4c6df0c,10,23,9796.9,False,single,delivered,Lucknow,Agra,319.7,False,22620.38,90,2026-09-06T03:51:21.062363
5062dcd1-8737-4dbb-b318-331142c04236,80b23266-09d7-466f-9343-e8c4255ec804,4,5,2201.2,False,single,in_progress,Hyderabad,Bangalore,500.0,True,15699.8,90,2026-09-06T05:51:21.063741
6ab90ce1-d6c0-4a97-9bed-73022cf75ced,ab560d2e-94e2-497d-b2e2-5e0a0ba57fca,10,15,4490.7,False,relay,delivered,Delhi,Kanpur,422.4,False,28989.93,90,2026-09-03T07:51:21.067039
d76c9fe0-205e-4cc5-a7e0-7dc070d9e3db,f8faa4bb-04fd-4ec5-9883-6c1407b37cfa,8,1,2473.5,False,relay,cancelled,Delhi,Nagpur,1095.3,True,51685.22,90,2026-09-03T03:51:21.069104
41b52b85-3c9b-4109-b48f-6c64e57667ba,acf70833-a3ac-4efb-bf9f-004b099d3b76,9,19,10642.5,False,single,cancelled,Surat,Mumbai,232.9,False,15010.34,80,2026-09-07T18:51:21.072548
3b8046ac-f836-4e1d-8266-01fade9be5a8,872648c2-0487-475d-951b-54c735f492bc,13,20,6324.5,False,relay,in_progress,Mumbai,Hyderabad,625.9,False,48665.26,90,2026-09-04T08:51:21.074193
d789ef60-156f-46b8-a445-8128a5d9b9ba,06026cca-64bc-4f03-a479-e510ca475f6b,11,1,6924.2,False,single,delivered,Mumbai,Nagpur,688.0,False,42305.15,90,2026-09-04T17:51:21.076569
9191378a-e629-4a44-aa64-9fb6986f8766,ac88543f-e08e-4905-a612-03108c121e77,6,5,6074.6,False,relay,in_progress,Mumbai,Hyderabad,625.9,False,24734.44,80,2026-09-07T18:51:21.078641
6bad05ee-bd8c-4d27-8612-4907adb011c2,2930953b-27e4-4692-aa41-b73cd590667f,8,17,3421.7,False,relay,delivered,Hyderabad,Indore,799.3,False,38066.61,90,2026-09-07T22:51:21.080857
5582a6fc-d314-4cb8-843b-b3ec59f885fc,47071a20-72e6-4149-8e08-5607dde6f868,6,22,1622.8,False,relay,delivered,Agra,Bangalore,1840.2,True,70876.94,80,2026-09-07T05:51:21.083485
053210c9-ec35-4da6-a03a-d3a15255da0d,7ddc8ce4-fd78-4c93-b484-8eb56cd5de67,12,21,13631.3,False,single,delivered,Ludhiana,Delhi,285.8,False,21578.7,80,2026-09-04T01:51:21.089135
32f4bef5-4c9d-4c09-a6ef-254e19b393e0,8f4a1d99-4a4f-4834-8fbd-62876e085e16,13,9,7596.5,False,single,delivered,Surat,Ahmedabad,207.7,True,18554.17,90,2026-09-04T23:51:21.095253
fe1d4241-c32b-4fde-96d7-21d2c54f53ed,b5e74178-5094-4f54-a5b6-dee4f5312a44,6,8,4604.8,False,single,in_progress,Agra,Lucknow,319.7,True,13097.97,90,2026-09-05T11:51:21.096663
13b21677-5c6b-4043-a337-79546aecda05,7a1bf95b-8ddc-4f32-ab6e-622e3c3458c8,10,7,5513.6,False,single,delivered,Hyderabad,Bangalore,500.0,False,33799.58,80,2026-09-08T18:51:21.098167
fff282c2-d480-40de-93de-6a72e3f26ea6,525431da-6745-4372-91f8-b6b5e6a5e8a4,10,22,9052.3,False,single,in_progress,Nagpur,Mumbai,688.0,False,45457.23,90,2026-09-03T07:51:21.100122
1a918a2e-aa37-4990-a365-d453cc6f3025,5acb3705-b674-4e23-8f37-74dc8aa3e473,1,5,191.2,False,single,in_progress,Nagpur,Mumbai,688.0,False,12684.36,80,2026-09-04T06:51:21.101954
70adedd1-db57-4fbc-b9da-454a44d4fb52,45cd0b66-1ef1-48a9-aef0-e3e51f3cee95,10,3,9815.1,False,relay,delivered,Bangalore,Nagpur,922.9,False,60020.57,90,2026-09-08T14:51:21.104113
b5bcc53c-f2b8-4044-bb2f-64d2de464a90,d2dcf6fa-48e9-4efc-ae7e-fd8c6782a43a,8,1,5894.6,False,relay,delivered,Kolkata,Mumbai,1658.2,True,77575.02,90,2026-09-07T17:51:21.106792
717e7373-9d18-432e-8df1-521f82642407,c4b8b594-8b83-48b6-a596-a272c0c5287a,9,19,5238.4,False,relay,in_progress,Delhi,Lucknow,497.7,True,29575.92,90,2026-09-08T20:51:21.111098
57a5accd-2d0f-44a2-bb12-4eaece102dea,9f27e1b9-013a-4442-89e7-cdad839d9e13,7,12,7018.0,False,single,delivered,Delhi,Agra,178.1,False,8578.54,90,2026-09-03T21:51:21.113729
8b3c4114-f333-4b11-ba20-da9f1ab50da0,d3589af3-5f4b-4d62-b2e8-04b4b1a55203,12,5,6394.0,False,single,cancelled,Hyderabad,Nagpur,422.9,False,30489.74,90,2026-09-03T00:51:21.115041
