trip_id,rated_user_id,rated_role,score
0b5db603-257f-41b2-a215-cca05095b872,8f4a1d99-4a4f-4834-8fbd-62876e085e16,shipper,5
af8d1b14-2de0-409b-bcec-b42fe34000a7,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,4
af8d1b14-2de0-409b-bcec-b42fe34000a7,150c2645-5219-4c92-a75b-a2461bc4ccef,shipper,3
af8d1b14-2de0-409b-bcec-b42fe34000a7,69dc041e-ef44-4acf-ba8b-2d8da688425f,driver,5
af8d1b14-2de0-409b-bcec-b42fe34000a7,150c2645-5219-4c92-a75b-a2461bc4ccef,shipper,4
af8d1b14-2de0-409b-bcec-b42fe34000a7,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,driver,5
af8d1b14-2de0-409b-bcec-b42fe34000a7,150c2645-5219-4c92-a75b-a2461bc4ccef,shipper,3
af8d1b14-2de0-409b-bcec-b42fe34000a7,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,4
af8d1b14-2de0-409b-bcec-b42fe34000a7,150c2645-5219-4c92-a75b-a2461bc4ccef,shipper,5
d6ea2221-a265-4044-8d2d-a4b0f725e14c,bda819c9-5bc1-45c0-b673-47f1f8fc1da8,driver,5
d6ea2221-a265-4044-8d2d-a4b0f725e14c,fb4625aa-0eb9-42b6-b340-822a44ec61a3,shipper,5
d6ea2221-a265-4044-8d2d-a4b0f725e14c,8462dc55-59d5-47f4-8209-5f47c6bf99ca,driver,4
d6ea2221-a265-4044-8d2d-a4b0f725e14c,fb4625aa-0eb9-42b6-b340-822a44ec61a3,shipper,4
3e3688d4-fa80-4d9c-b3d3-77eb61557db0,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,driver,5
3e3688d4-fa80-4d9c-b3d3-77eb61557db0,2930953b-27e4-4692-aa41-b73cd590667f,shipper,5
24cd764d-73ed-4c52-bd87-60fcf4a4946b,b05b01d0-a319-4a48-8fe3-e2a08529ea69,driver,5
24cd764d-73ed-4c52-bd87-60fcf4a4946b,91fa918e-a71b-4356-ab90-ca6688c171b5,shipper,4
24cd764d-73ed-4c52-bd87-60fcf4a4946b,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,driver,5
24cd764d-73ed-4c52-bd87-60fcf4a4946b,91fa918e-a71b-4356-ab90-ca6688c171b5,shipper,5
24cd764d-73ed-4c52-bd87-60fcf4a4946b,463a85e7-e033-4bec-a267-bfa7aa85640d,driver,4
24cd764d-73ed-4c52-bd87-60fcf4a4946b,91fa918e-a71b-4356-ab90-ca6688c171b5,shipper,5
24cd764d-73ed-4c52-bd87-60fcf4a4946b,0790fa20-df4f-43aa-b491-56eb44a3e0b6,driver,5
24cd764d-73ed-4c52-bd87-60fcf4a4946b,91fa918e-a71b-4356-ab90-ca6688c171b5,shipper,5
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,ca72bc65-aac8-4954-8b12-0a27325a1ce7,driver,5
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,612daa81-ed99-42d7-bdb3-3777f3775b9d,shipper,5
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,0eefecd2-5b8c-4f61-ae34-838b16b53659,driver,3
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,612daa81-ed99-42d7-bdb3-3777f3775b9d,shipper,5
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,a3a4745c-eb66-433a-b40b-557c0883d783,driver,3
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,612daa81-ed99-42d7-bdb3-3777f3775b9d,shipper,4
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,b41f802e-0393-409e-935b-003cfa28c0bd,driver,5
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,612daa81-ed99-42d7-bdb3-3777f3775b9d,shipper,4
eb5eadbd-e2a6-4a99-b14e-87ec40b09966,34b71c44-bb25-47df-85ce-03a39fc9ac10,driver,4
eb5eadbd-e2a6-4a99-b14e-87ec40b09966,4752ae33-8c47-40e1-be3b-c97c51f20f83,shipper,5
ee184809-de75-4c18-9e7c-a261fb998c69,0f7a5a1e-c1b1-4db5-b7bc-22c0b78c5171,driver,5
ee184809-de75-4c18-9e7c-a261fb998c69,3739c72a-20b4-44d4-b7a8-f273b36cc3b6,shipper,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,40e70bd2-0f4c-4ed4-8b62-55fce5047760,driver,3
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,76f544ba-8998-4824-b4d5-56daa98c200a,shipper,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,66e7f631-029c-4810-92a9-8026854edd3f,driver,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,76f544ba-8998-4824-b4d5-56daa98c200a,shipper,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,310f7ff6-c724-4278-b409-74d1ab8bf019,driver,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,76f544ba-8998-4824-b4d5-56daa98c200a,shipper,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,7a135a62-fc87-4ff4-aa59-1019fc6df31e,driver,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,76f544ba-8998-4824-b4d5-56daa98c200a,shipper,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,463a85e7-e033-4bec-a267-bfa7aa85640d,driver,5
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,76f544ba-8998-4824-b4d5-56daa98c200a,shipper,4
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,6be0475c-e19c-4d4f-aced-f1b613d87548,driver,4
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,76f544ba-8998-4824-b4d5-56daa98c200a,shipper,5
ce13ae61-6446-442e-8e0d-232f8126a630,310f7ff6-c724-4278-b409-74d1ab8bf019,driver,4
ce13ae61-6446-442e-8e0d-232f8126a630,1563736b-1319-42b1-8123-7f1bfe2a55f0,shipper,4
ce13ae61-6446-442e-8e0d-232f8126a630,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,driver,4
ce13ae61-6446-442e-8e0d-232f8126a630,1563736b-1319-42b1-8123-7f1bfe2a55f0,shipper,4
3f0ad93b-27e9-4c13-915b-d47cf216eb6f,9db88e80-6a44-4430-b307-494694355bcb,driver,5
3f0ad93b-27e9-4c13-915b-d47cf216eb6f,596ee952-073c-4138-bdd7-914b7f27f542,shipper,4
59adecc7-d64d-47fe-8173-b7805b5c0c43,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,driver,5
59adecc7-d64d-47fe-8173-b7805b5c0c43,45cd0b66-1ef1-48a9-aef0-e3e51f3cee95,shipper,5
59adecc7-d64d-47fe-8173-b7805b5c0c43,0aa62c09-bc7a-4951-9708-4a86275ad8c6,driver,5
59adecc7-d64d-47fe-8173-b7805b5c0c43,45cd0b66-1ef1-48a9-aef0-e3e51f3cee95,shipper,5
59adecc7-d64d-47fe-8173-b7805b5c0c43,a3a4745c-eb66-433a-b40b-557c0883d783,driver,5
59adecc7-d64d-47fe-8173-b7805b5c0c43,45cd0b66-1ef1-48a9-aef0-e3e51f3cee95,shipper,5
e9378d34-9971-432a-89f9-bd3a57649ca3,0f7a5a1e-c1b1-4db5-b7bc-22c0b78c5171,driver,5
e9378d34-9971-432a-89f9-bd3a57649ca3,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,shipper,5
e9378d34-9971-432a-89f9-bd3a57649ca3,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,driver,5
e9378d34-9971-432a-89f9-bd3a57649ca3,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,shipper,5
e9378d34-9971-432a-89f9-bd3a57649ca3,f90f6baa-4c59-416d-9cdd-708265156686,driver,5
e9378d34-9971-432a-89f9-bd3a57649ca3,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,shipper,4
e9378d34-9971-432a-89f9-bd3a57649ca3,6be0475c-e19c-4d4f-aced-f1b613d87548,driver,4
e9378d34-9971-432a-89f9-bd3a57649ca3,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,shipper,5
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,083442ef-2844-4bf4-90c7-0a4c51e16ed0,driver,5
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,21a85831-6b05-4f5d-b960-d39fef2b4090,shipper,3
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,b05b01d0-a319-4a48-8fe3-e2a08529ea69,driver,3
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,21a85831-6b05-4f5d-b960-d39fef2b4090,shipper,4
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,b41f802e-0393-409e-935b-003cfa28c0bd,driver,5
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,21a85831-6b05-4f5d-b960-d39fef2b4090,shipper,3
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,d265c88a-1052-4bc1-b426-bc9a3e77f666,driver,5
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,21a85831-6b05-4f5d-b960-d39fef2b4090,shipper,5
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,be09b6f7-4efa-4ac9-b363-71f395b927fa,driver,5
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,21a85831-6b05-4f5d-b960-d39fef2b4090,shipper,5
1e4c3b25-074b-403f-b596-ff3a2f75673c,34b71c44-bb25-47df-85ce-03a39fc9ac10,driver,5
1e4c3b25-074b-403f-b596-ff3a2f75673c,fba70d70-f9de-456a-be6c-5343ba8cb49d,shipper,5
1e4c3b25-074b-403f-b596-ff3a2f75673c,bda819c9-5bc1-45c0-b673-47f1f8fc1da8,driver,5
1e4c3b25-074b-403f-b596-ff3a2f75673c,fba70d70-f9de-456a-be6c-5343ba8cb49d,shipper,4
1e4c3b25-074b-403f-b596-ff3a2f75673c,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,5
1e4c3b25-074b-403f-b596-ff3a2f75673c,fba70d70-f9de-456a-be6c-5343ba8cb49d,shipper,5
1e4c3b25-074b-403f-b596-ff3a2f75673c,1f148489-0bcb-4470-8354-42eed5c4f971,driver,5
1e4c3b25-074b-403f-b596-ff3a2f75673c,fba70d70-f9de-456a-be6c-5343ba8cb49d,shipper,5
b2e50123-de5a-44da-bf69-57222f81d15b,18302a3a-1801-411a-8579-869b4ba4edff,driver,5
b2e50123-de5a-44da-bf69-57222f81d15b,612daa81-ed99-42d7-bdb3-3777f3775b9d,shipper,5
be1ffcc4-c89a-4130-a872-3ac57ed30984,eda803f0-7286-45ff-8f75-84584956b46f,driver,5
be1ffcc4-c89a-4130-a872-3ac57ed30984,9f27e1b9-013a-4442-89e7-cdad839d9e13,shipper,5
1844f8bf-fc8b-4ff9-876e-739eb73d9be3,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,5
1844f8bf-fc8b-4ff9-876e-739eb73d9be3,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,shipper,5
1844f8bf-fc8b-4ff9-876e-739eb73d9be3,69dc041e-ef44-4acf-ba8b-2d8da688425f,driver,5
1844f8bf-fc8b-4ff9-876e-739eb73d9be3,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,shipper,5
1844f8bf-fc8b-4ff9-876e-739eb73d9be3,26501679-586c-4236-a890-97e1687dc818,driver,5
1844f8bf-fc8b-4ff9-876e-739eb73d9be3,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,shipper,5
0d8ea3d3-8554-46f2-8116-2632ee3e050d,0f6665ac-5ddd-43a7-a9a3-d15d46cfbc97,driver,5
0d8ea3d3-8554-46f2-8116-2632ee3e050d,05b05cf5-e1ba-48d6-8db5-323ce0385788,shipper,5
0d8ea3d3-8554-46f2-8116-2632ee3e050d,083442ef-2844-4bf4-90c7-0a4c51e16ed0,driver,4
0d8ea3d3-8554-46f2-8116-2632ee3e050d,05b05cf5-e1ba-48d6-8db5-323ce0385788,shipper,4
4dea94c9-2543-402a-bafb-5806fce53a6e,40e70bd2-0f4c-4ed4-8b62-55fce5047760,driver,5
4dea94c9-2543-402a-bafb-5806fce53a6e,6016adfd-42bf-4752-bb28-479c0e7d7172,shipper,5
d075ff21-6a3d-49cd-bbb5-15bfaebf994d,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,2
d075ff21-6a3d-49cd-bbb5-15bfaebf994d,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,shipper,5
d075ff21-6a3d-49cd-bbb5-15bfaebf994d,6478d1df-2c1f-4f3c-aa1e-03fde769c1f7,driver,5
d075ff21-6a3d-49cd-bbb5-15bfaebf994d,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,shipper,5
67115e93-5a7c-46b3-a59d-95ee9290be1f,eef8d72c-0ab6-40fa-a165-615edc5821f1,driver,5
67115e93-5a7c-46b3-a59d-95ee9290be1f,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,shipper,5
52be96f7-7532-4b6d-9b75-baaf573ccb7a,0eefecd2-5b8c-4f61-ae34-838b16b53659,driver,5
52be96f7-7532-4b6d-9b75-baaf573ccb7a,ab560d2e-94e2-497d-b2e2-5e0a0ba57fca,shipper,5
52be96f7-7532-4b6d-9b75-baaf573ccb7a,3fc247b8-f090-4cea-81a6-9112ffe9f796,driver,5
52be96f7-7532-4b6d-9b75-baaf573ccb7a,ab560d2e-94e2-497d-b2e2-5e0a0ba57fca,shipper,5
52be96f7-7532-4b6d-9b75-baaf573ccb7a,26501679-586c-4236-a890-97e1687dc818,driver,5
52be96f7-7532-4b6d-9b75-baaf573ccb7a,ab560d2e-94e2-497d-b2e2-5e0a0ba57fca,shipper,5
25a8e339-0cb9-480d-91bc-abffbfac62ae,3cb3181a-1d19-4827-b8eb-3faba1e231e3,driver,5
25a8e339-0cb9-480d-91bc-abffbfac62ae,76f544ba-8998-4824-b4d5-56daa98c200a,shipper,5
549909c1-8979-4fdd-aac2-7f461c0f1e33,837cfbee-afbc-4408-b0d4-a3037b7f109f,driver,4
549909c1-8979-4fdd-aac2-7f461c0f1e33,aab3a558-9806-493f-ad2b-0a3ddee1860c,shipper,5
549909c1-8979-4fdd-aac2-7f461c0f1e33,9db88e80-6a44-4430-b307-494694355bcb,driver,4
549909c1-8979-4fdd-aac2-7f461c0f1e33,aab3a558-9806-493f-ad2b-0a3ddee1860c,shipper,5
780a6dcd-1217-417e-bbe0-b2f6461c1fcb,f9bb1bc7-b852-4cb0-9053-42f9f3eea8bc,driver,5
780a6dcd-1217-417e-bbe0-b2f6461c1fcb,6b14af5e-c2ea-473a-8be5-ec8a0c5317d6,shipper,5
780a6dcd-1217-417e-bbe0-b2f6461c1fcb,1f148489-0bcb-4470-8354-42eed5c4f971,driver,4
780a6dcd-1217-417e-bbe0-b2f6461c1fcb,6b14af5e-c2ea-473a-8be5-ec8a0c5317d6,shipper,4
d36f2b61-6d36-40f2-8d35-48dab0aa5689,01d788c4-9b57-4add-abf0-739f958b4aa3,driver,5
d36f2b61-6d36-40f2-8d35-48dab0aa5689,8d627e20-a47a-4129-a380-eb616c6dd69e,shipper,5
d36f2b61-6d36-40f2-8d35-48dab0aa5689,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,3
d36f2b61-6d36-40f2-8d35-48dab0aa5689,8d627e20-a47a-4129-a380-eb616c6dd69e,shipper,5
a2f39be4-e344-4f7f-8189-b537f1f2ce0a,3fc6f138-6045-4882-8a16-2692f69d4228,driver,4
a2f39be4-e344-4f7f-8189-b537f1f2ce0a,1563736b-1319-42b1-8123-7f1bfe2a55f0,shipper,5
a2f39be4-e344-4f7f-8189-b537f1f2ce0a,eda803f0-7286-45ff-8f75-84584956b46f,driver,4
a2f39be4-e344-4f7f-8189-b537f1f2ce0a,1563736b-1319-42b1-8123-7f1bfe2a55f0,shipper,5
d19b5d8f-c1c9-4368-b481-67762eb41f0f,66e7f631-029c-4810-92a9-8026854edd3f,driver,3
d19b5d8f-c1c9-4368-b481-67762eb41f0f,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,5
d19b5d8f-c1c9-4368-b481-67762eb41f0f,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,driver,3
d19b5d8f-c1c9-4368-b481-67762eb41f0f,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,5
d19b5d8f-c1c9-4368-b481-67762eb41f0f,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,5
d19b5d8f-c1c9-4368-b481-67762eb41f0f,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,4
e9679db3-c267-4596-9780-253cb50a8675,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,driver,5
e9679db3-c267-4596-9780-253cb50a8675,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,shipper,5
e9679db3-c267-4596-9780-253cb50a8675,3cb3181a-1d19-4827-b8eb-3faba1e231e3,driver,3
e9679db3-c267-4596-9780-253cb50a8675,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,shipper,5
e9679db3-c267-4596-9780-253cb50a8675,c787e085-877f-4d78-a2c0-2d7e54816f5c,driver,5
e9679db3-c267-4596-9780-253cb50a8675,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,shipper,5
a7d8d00b-0608-4ab1-abe7-af633867e468,c787e085-877f-4d78-a2c0-2d7e54816f5c,driver,5
a7d8d00b-0608-4ab1-abe7-af633867e468,872648c2-0487-475d-951b-54c735f492bc,shipper,5
a7d8d00b-0608-4ab1-abe7-af633867e468,ca72bc65-aac8-4954-8b12-0a27325a1ce7,driver,2
a7d8d00b-0608-4ab1-abe7-af633867e468,872648c2-0487-475d-951b-54c735f492bc,shipper,4
f93331a1-3141-4776-9a77-f9a721302fd8,ca72bc65-aac8-4954-8b12-0a27325a1ce7,driver,3
f93331a1-3141-4776-9a77-f9a721302fd8,6c7bbdff-9d14-4785-8839-60ad5a9ef6e3,shipper,4
1c76175b-7fa0-4a81-9f78-d02f64ce548a,aecd6e72-018b-448f-a8dd-3e84d11fdeea,driver,5
1c76175b-7fa0-4a81-9f78-d02f64ce548a,9f9a60a1-b182-4190-b274-35482830e3d2,shipper,4
50c4d69d-d5ee-4f4e-8381-a433cd24c86c,f0496c8a-1f5c-4cdb-b570-7a6925cd94f7,driver,5
50c4d69d-d5ee-4f4e-8381-a433cd24c86c,9a5561af-bb9a-476d-8879-d63051ff2392,shipper,5
595ce866-3eef-432e-a569-091aad21f02e,083714ac-54b3-4d64-bc00-704dc355b5f8,driver,4
595ce866-3eef-432e-a569-091aad21f02e,dd1f7c85-51f1-402e-b9f6-ab2f6e4865ba,shipper,5
595ce866-3eef-432e-a569-091aad21f02e,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,3
595ce866-3eef-432e-a569-091aad21f02e,dd1f7c85-51f1-402e-b9f6-ab2f6e4865ba,shipper,5
fb7792ae-4885-4454-80b4-6ab894e490f4,3cb3181a-1d19-4827-b8eb-3faba1e231e3,driver,5
fb7792ae-4885-4454-80b4-6ab894e490f4,095ad917-ac53-451c-97d2-405f4aca498f,shipper,5
fb7792ae-4885-4454-80b4-6ab894e490f4,f0496c8a-1f5c-4cdb-b570-7a6925cd94f7,driver,5
fb7792ae-4885-4454-80b4-6ab894e490f4,095ad917-ac53-451c-97d2-405f4aca498f,shipper,5
1e37dfa4-61f2-48f3-afd7-ea921733f201,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,driver,4
1e37dfa4-61f2-48f3-afd7-ea921733f201,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,shipper,5
81f92903-ce03-407a-a4d3-1a09892c1532,2d28751d-70ba-4487-82d5-095cea62b22f,driver,4
81f92903-ce03-407a-a4d3-1a09892c1532,f680cc7d-ebea-402d-b3d3-5ee249dc0e8b,shipper,5
81f92903-ce03-407a-a4d3-1a09892c1532,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,driver,3
81f92903-ce03-407a-a4d3-1a09892c1532,f680cc7d-ebea-402d-b3d3-5ee249dc0e8b,shipper,5
81f92903-ce03-407a-a4d3-1a09892c1532,0eefecd2-5b8c-4f61-ae34-838b16b53659,driver,4
81f92903-ce03-407a-a4d3-1a09892c1532,f680cc7d-ebea-402d-b3d3-5ee249dc0e8b,shipper,5
f8bcbba9-c411-461f-888a-9b650305a8aa,083714ac-54b3-4d64-bc00-704dc355b5f8,driver,5
f8bcbba9-c411-461f-888a-9b650305a8aa,9a5561af-bb9a-476d-8879-d63051ff2392,shipper,4
f8bcbba9-c411-461f-888a-9b650305a8aa,463a85e7-e033-4bec-a267-bfa7aa85640d,driver,4
f8bcbba9-c411-461f-888a-9b650305a8aa,9a5561af-bb9a-476d-8879-d63051ff2392,shipper,5
b63d9db5-4c7d-4487-b3b1-1a5005ad3436,f90f6baa-4c59-416d-9cdd-708265156686,driver,5
b63d9db5-4c7d-4487-b3b1-1a5005ad3436,3a383b31-c880-407c-a179-71f2a88107fc,shipper,5
b63d9db5-4c7d-4487-b3b1-1a5005ad3436,66e7f631-029c-4810-92a9-8026854edd3f,driver,5
b63d9db5-4c7d-4487-b3b1-1a5005ad3436,3a383b31-c880-407c-a179-71f2a88107fc,shipper,3
b63d9db5-4c7d-4487-b3b1-1a5005ad3436,66e7f631-029c-4810-92a9-8026854edd3f,driver,2
b63d9db5-4c7d-4487-b3b1-1a5005ad3436,3a383b31-c880-407c-a179-71f2a88107fc,shipper,4
10f0f415-870f-4a74-97b4-8de611e8a837,f9bb1bc7-b852-4cb0-9053-42f9f3eea8bc,driver,5
10f0f415-870f-4a74-97b4-8de611e8a837,3db8a97c-f512-4e3d-9289-895eac690ca6,shipper,4
10f0f415-870f-4a74-97b4-8de611e8a837,463a85e7-e033-4bec-a267-bfa7aa85640d,driver,5
10f0f415-870f-4a74-97b4-8de611e8a837,3db8a97c-f512-4e3d-9289-895eac690ca6,shipper,5
10f0f415-870f-4a74-97b4-8de611e8a837,894888f1-c248-403f-aca9-cddaac265db4,driver,5
10f0f415-870f-4a74-97b4-8de611e8a837,3db8a97c-f512-4e3d-9289-895eac690ca6,shipper,5
10f0f415-870f-4a74-97b4-8de611e8a837,18302a3a-1801-411a-8579-869b4ba4edff,driver,4
10f0f415-870f-4a74-97b4-8de611e8a837,3db8a97c-f512-4e3d-9289-895eac690ca6,shipper,5
10f0f415-870f-4a74-97b4-8de611e8a837,0aa62c09-bc7a-4951-9708-4a86275ad8c6,driver,5
10f0f415-870f-4a74-97b4-8de611e8a837,3db8a97c-f512-4e3d-9289-895eac690ca6,shipper,5
48f0ef8b-4635-4d6a-8db4-b6beb16657d0,fc6966be-098b-43a6-a653-1fa3b599e23e,driver,5
48f0ef8b-4635-4d6a-8db4-b6beb16657d0,0d40c9b7-2d30-4bf8-80aa-28c821e3e77e,shipper,5
48f0ef8b-4635-4d6a-8db4-b6beb16657d0,894888f1-c248-403f-aca9-cddaac265db4,driver,5
48f0ef8b-4635-4d6a-8db4-b6beb16657d0,0d40c9b7-2d30-4bf8-80aa-28c821e3e77e,shipper,3
48f0ef8b-4635-4d6a-8db4-b6beb16657d0,0f6665ac-5ddd-43a7-a9a3-d15d46cfbc97,driver,5
48f0ef8b-4635-4d6a-8db4-b6beb16657d0,0d40c9b7-2d30-4bf8-80aa-28c821e3e77e,shipper,5
3b5fd010-41a4-4f37-b5e8-420893b429f1,18302a3a-1801-411a-8579-869b4ba4edff,driver,5
3b5fd010-41a4-4f37-b5e8-420893b429f1,4752ae33-8c47-40e1-be3b-c97c51f20f83,shipper,5
cb6ee2dc-957a-40cd-ada6-4fccc70af3c7,aecd6e72-018b-448f-a8dd-3e84d11fdeea,driver,5
cb6ee2dc-957a-40cd-ada6-4fccc70af3c7,2930953b-27e4-4692-aa41-b73cd590667f,shipper,5
95f48df6-b23c-4847-a6b7-7f88977bbe28,00d3503e-ffe5-4e26-84be-9007a8a81e4c,driver,3
95f48df6-b23c-4847-a6b7-7f88977bbe28,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,shipper,5
d3a6f840-d473-463f-a585-56105c942a4a,3fc6f138-6045-4882-8a16-2692f69d4228,driver,5
d3a6f840-d473-463f-a585-56105c942a4a,0dc0c367-01cf-40ab-b90a-05ea11e33f4a,shipper,5
0a8d53a5-5c0a-4a6e-9df9-721bb3aa5ea0,d265c88a-1052-4bc1-b426-bc9a3e77f666,driver,3
0a8d53a5-5c0a-4a6e-9df9-721bb3aa5ea0,9f27e1b9-013a-4442-89e7-cdad839d9e13,shipper,5
08b85715-18a7-4c79-8790-6d391ab6d7d7,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,5
08b85715-18a7-4c79-8790-6d391ab6d7d7,a7645519-9b3e-476f-8d8a-8a010697b4eb,shipper,5
08b85715-18a7-4c79-8790-6d391ab6d7d7,d265c88a-1052-4bc1-b426-bc9a3e77f666,driver,4
08b85715-18a7-4c79-8790-6d391ab6d7d7,a7645519-9b3e-476f-8d8a-8a010697b4eb,shipper,5
d23af861-3603-4617-bf8d-fec14096a032,0eefecd2-5b8c-4f61-ae34-838b16b53659,driver,5
d23af861-3603-4617-bf8d-fec14096a032,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,shipper,5
d23af861-3603-4617-bf8d-fec14096a032,8462dc55-59d5-47f4-8209-5f47c6bf99ca,driver,5
d23af861-3603-4617-bf8d-fec14096a032,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,shipper,4
d23af861-3603-4617-bf8d-fec14096a032,aecd6e72-018b-448f-a8dd-3e84d11fdeea,driver,5
d23af861-3603-4617-bf8d-fec14096a032,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,shipper,5
d23af861-3603-4617-bf8d-fec14096a032,a2de8edd-b399-484f-8151-3a5ef1d893b0,driver,5
d23af861-3603-4617-bf8d-fec14096a032,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,shipper,2
d23af861-3603-4617-bf8d-fec14096a032,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,5
d23af861-3603-4617-bf8d-fec14096a032,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,shipper,5
5e8b635b-15d0-4520-bb03-6626668ab34e,2d28751d-70ba-4487-82d5-095cea62b22f,driver,5
5e8b635b-15d0-4520-bb03-6626668ab34e,dfe38341-ca49-46d7-ad32-5e3eb2212bc0,shipper,5
cbf66342-19c2-4daa-a99c-7776756790a5,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,driver,4
cbf66342-19c2-4daa-a99c-7776756790a5,9f765660-3e4b-44b2-a43b-ccfbb5e8f159,shipper,5
cbf66342-19c2-4daa-a99c-7776756790a5,01d788c4-9b57-4add-abf0-739f958b4aa3,driver,3
cbf66342-19c2-4daa-a99c-7776756790a5,9f765660-3e4b-44b2-a43b-ccfbb5e8f159,shipper,5
cbf66342-19c2-4daa-a99c-7776756790a5,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,driver,5
cbf66342-19c2-4daa-a99c-7776756790a5,9f765660-3e4b-44b2-a43b-ccfbb5e8f159,shipper,3
d134c32c-594a-43f1-a807-fd3438e3ae42,00d3503e-ffe5-4e26-84be-9007a8a81e4c,driver,4
d134c32c-594a-43f1-a807-fd3438e3ae42,544105af-97ea-4526-94ec-724000ecf88c,shipper,5
d134c32c-594a-43f1-a807-fd3438e3ae42,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,5
d134c32c-594a-43f1-a807-fd3438e3ae42,544105af-97ea-4526-94ec-724000ecf88c,shipper,3
dcdfa794-f51d-426e-9b91-6f3e390f893c,2d28751d-70ba-4487-82d5-095cea62b22f,driver,5
dcdfa794-f51d-426e-9b91-6f3e390f893c,3db8a97c-f512-4e3d-9289-895eac690ca6,shipper,5
