id,trip_id,sequence_no,driver_id,hub_from_id,hub_to_id,distance_km,estimated_minutes,avg_speed_kmph,status,started_at,ended_at
1b854343-efca-45d9-b0d2-5a27620265ce,82a3752b-919d-4389-b8fa-aa31ddd544b0,2,eda803f0-7286-45ff-8f75-84584956b46f,faa81e93-f79d-4d3d-9240-87cdf9df3633,2ddf4880-95a6-4875-857d-f1d095b7fc48,376.4,612.3,31.9,completed,2026-09-07T18:33:29.251158,2026-09-08T04:45:44.992883
1a707ad2-ce05-46ae-8d32-021124c14ed9,82a3752b-919d-4389-b8fa-aa31ddd544b0,3,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,2ddf4880-95a6-4875-857d-f1d095b7fc48,,540.9,572.8,47.0,completed,2026-09-08T04:45:44.992883,2026-09-08T14:18:35.090002
aa7f269c-9703-4abd-96b3-035edbec204d,6f4bbebc-7966-4a66-b60e-02cbd6d16aed,0,a7a60420-d4d7-48b2-9da8-19504b752bd6,,,244.4,350.1,44.0,completed,2026-09-08T09:51:20.549276,2026-09-08T15:41:28.714520
1375eb5c-02ac-415c-90ef-8b6b1986a817,cf98be7f-0d43-4984-b24e-704ef9000a0b,0,8b1e91b6-790d-4773-851a-de018a249cec,,,178.1,268.4,40.5,completed,2026-09-03T10:51:20.550906,2026-09-03T15:19:43.389264
f0f9282a-4aaa-435c-9545-e8cec2d3e2ac,310901ff-b6fa-49d3-ad18-813c5badc0d3,0,b05b01d0-a319-4a48-8fe3-e2a08529ea69,,,505.8,652.6,52.5,completed,2026-09-07T22:51:20.552218,2026-09-08T09:43:59.391729
5f2b9121-10d0-4f7b-8fed-d133c4e9724b,bd0b44da-d2b7-4a40-b895-9e010cf738d1,0,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,,,75.3,77.0,50.4,completed,2026-09-03T16:51:20.553857,2026-09-03T18:08:18.032164
37a1baea-1e7f-4ccf-a8d1-f4701f435a8a,99b6aece-ffca-452d-8b11-0942e87b8a79,0,c787e085-877f-4d78-a2c0-2d7e54816f5c,,,505.8,757.8,47.9,completed,2026-09-04T03:51:20.554837,2026-09-04T16:29:08.698188
a3a2c784-edb2-4769-8ce8-ccd4fdb0e2d4,67b3bf31-190d-432f-be63-3ca4dfab7caa,0,af78bf6c-b541-45e3-93dd-9a69ae91a9ae,,,505.8,1171.0,32.8,completed,2026-09-05T01:51:20.556518,2026-09-05T21:22:21.801650
a9027c16-fcd4-46ee-be9f-040ca3ccddfb,d67cd122-3f40-4bb5-984d-fd6802c14d7c,0,0790fa20-df4f-43aa-b491-56eb44a3e0b6,,,293.4,474.8,42.8,completed,2026-09-05T05:51:20.558631,2026-09-05T13:46:08.137925
7880ee79-5f9a-40b0-9e79-5c0999c0f0b3,d913bdaf-7f72-48f3-9f5a-ad185a82512f,0,bda819c9-5bc1-45c0-b673-47f1f8fc1da8,,c2f4b9b4-48ee-4746-958f-6169ba532344,178.1,242.6,47.9,completed,2026-09-04T15:51:20.560141,2026-09-04T19:53:58.327615
7cd88969-31bc-4dea-add3-92084287c5cc,d913bdaf-7f72-48f3-9f5a-ad185a82512f,1,0790fa20-df4f-43aa-b491-56eb44a3e0b6,c2f4b9b4-48ee-4746-958f-6169ba532344,2ddf4880-95a6-4875-857d-f1d095b7fc48,540.9,703.4,42.0,completed,2026-09-04T19:53:58.327615,2026-09-05T07:37:23.146094
db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,d913bdaf-7f72-48f3-9f5a-ad185a82512f,2,3fc6f138-6045-4882-8a16-2692f69d4228,2ddf4880-95a6-4875-857d-f1d095b7fc48,faa81e93-f79d-4d3d-9240-87cdf9df3633,376.4,532.8,41.7,completed,2026-09-05T07:37:23.146094,2026-09-05T16:30:09.354089
3f25f327-7f46-44d4-84bc-6a39d1e4faa1,d913bdaf-7f72-48f3-9f5a-ad185a82512f,3,66e7f631-029c-4810-92a9-8026854edd3f,faa81e93-f79d-4d3d-9240-87cdf9df3633,288de4cd-bf1a-4a25-847c-68865d138b36,422.9,441.5,59.4,completed,2026-09-05T16:30:09.354089,2026-09-05T23:51:38.870452
8e76eb3d-3baa-4838-bcda-afb5f567d67a,d913bdaf-7f72-48f3-9f5a-ad185a82512f,4,be09b6f7-4efa-4ac9-b363-71f395b927fa,288de4cd-bf1a-4a25-847c-68865d138b36,,500.0,866.3,41.6,completed,2026-09-05T23:51:38.870452,2026-09-06T14:17:53.978182
0928ad14-ce56-4cb3-afa7-854d98f3117d,cbb272e0-5214-496a-bdf9-1fa624ff571e,0,0aa62c09-bc7a-4951-9708-4a86275ad8c6,,,688.0,723.8,43.7,completed,2026-09-03T09:51:20.565522,2026-09-03T21:55:06.484046
fba91484-d3f1-4027-a630-f757e3bde2b5,f5d5dfbb-f1b7-45ae-9697-8778cc717274,0,463a85e7-e033-4bec-a267-bfa7aa85640d,,,178.1,217.8,48.6,completed,2026-09-06T15:51:20.567443,2026-09-06T19:29:08.421540
e0aa36ed-08eb-4068-bf4e-b297f2161ccb,ca4673e4-1e35-493f-b180-75a825a55a93,0,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,,,75.3,123.1,39.7,completed,2026-09-05T15:51:20.568638,2026-09-05T17:54:23.825422
0a37d51d-c957-4f3b-b43e-83f12c5baf4b,5e9d52e4-87f2-4b83-a2af-b9722f583174,0,4c8a509f-04a9-4a9e-95f2-50c885ca0979,,,970.1,1630.5,36.6,completed,2026-09-08T15:51:20.569738,2026-09-09T19:01:50.820820
30a132dd-c2b7-413c-a51d-033ef54e8228,1e50182f-6889-4d86-8c3a-2a633fd01435,0,a2de8edd-b399-484f-8151-3a5ef1d893b0,,288de4cd-bf1a-4a25-847c-68865d138b36,500.0,865.5,39.9,completed,2026-09-07T05:51:20.572366,2026-09-07T20:16:50.984992
02416cca-567a-41fc-bfe4-087775b54b78,1e50182f-6889-4d86-8c3a-2a633fd01435,1,40e70bd2-0f4c-4ed4-8b62-55fce5047760,288de4cd-bf1a-4a25-847c-68865d138b36,faa81e93-f79d-4d3d-9240-87cdf9df3633,422.9,688.1,35.4,completed,2026-09-07T20:16:50.984992,2026-09-08T07:44:57.698487
677247c5-12fa-4fa2-8b81-afde12ed6ffb,1e50182f-6889-4d86-8c3a-2a633fd01435,2,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,faa81e93-f79d-4d3d-9240-87cdf9df3633,,376.4,563.4,46.1,completed,2026-09-08T07:44:57.698487,2026-09-08T17:08:22.720910
1408c6e8-8f5b-49a6-8391-bbec257c7ee9,22a6fa76-ef66-4906-952a-1f6371beb6ac,0,a3a4745c-eb66-433a-b40b-557c0883d783,,,505.8,762.2,40.4,completed,2026-09-07T01:51:20.576075,2026-09-07T14:33:35.575447
8004ab19-447f-485b-8daf-f31af403c399,0b49c0f0-81a6-4607-b6c3-88dfc6947432,0,8b1e91b6-790d-4773-851a-de018a249cec,,,688.0,1064.8,50.5,completed,2026-09-03T10:51:20.577871,2026-09-04T04:36:06.307569
87daebbe-8e82-4a2c-9b1c-4fea1622319f,e2acb50a-8d12-46a1-b164-517c270ed61c,0,be09b6f7-4efa-4ac9-b363-71f395b927fa,,,120.2,151.1,46.3,completed,2026-09-08T13:51:20.580019,2026-09-08T16:22:26.283366
c9301802-5b73-46e0-856d-7e1a7aab6be5,1812c80b-cc1c-43d6-884f-c2f01d15aa60,0,26501679-586c-4236-a890-97e1687dc818,,8fba1efa-7c25-4a5b-b271-bb1ac4460664,505.8,620.7,44.9,completed,2026-09-07T01:51:20.581080,2026-09-07T12:12:03.474350
72a86c3b-d1f6-4d97-9187-7ef10c14519a,1812c80b-cc1c-43d6-884f-c2f01d15aa60,1,3fc6f138-6045-4882-8a16-2692f69d4228,8fba1efa-7c25-4a5b-b271-bb1ac4460664,,120.2,192.9,37.1,completed,2026-09-07T12:12:03.474350,2026-09-07T15:24:55.920459
ef262f9b-12c6-4866-bede-9e8634ac8fa0,104eb0bc-d0c9-4d93-ba0d-3e1157c66afb,0,4642a367-13ec-46f2-8b42-2a9b0cdc2ab5,,69cc852b-0428-432f-9fd5-25c49064f57d,235.3,211.5,52.2,completed,2026-09-07T01:51:20.583304,2026-09-07T05:22:48.899871
b430fd62-b24a-4825-83d2-bce7e47e3596,104eb0bc-d0c9-4d93-ba0d-3e1157c66afb,1,083714ac-54b3-4d64-bc00-704dc355b5f8,69cc852b-0428-432f-9fd5-25c49064f57d,,285.8,365.8,47.8,completed,2026-09-07T05:22:48.899871,2026-09-07T11:28:37.444390
2e5cdadd-a7e4-4241-a9bf-15e5d9ca001b,88743e18-55ec-4bb2-9a12-f85df8612136,0,2d28751d-70ba-4487-82d5-095cea62b22f,,5dbdf32d-78de-4094-b415-861af0ca99a2,540.5,637.4,52.1,completed,2026-09-06T10:51:20.585151,2026-09-06T21:28:45.440970
c2007083-924e-4113-b1ef-57e4377bc6d8,88743e18-55ec-4bb2-9a12-f85df8612136,1,0b6812d6-5270-4d50-bba5-1cd2f77ebe2e,5dbdf32d-78de-4094-b415-861af0ca99a2,69cc852b-0428-432f-9fd5-25c49064f57d,235.3,323.7,39.7,completed,2026-09-06T21:28:45.440970,2026-09-07T02:52:26.044766
5542711e-7dba-4afe-972a-1e70cf18341e,88743e18-55ec-4bb2-9a12-f85df8612136,2,18302a3a-1801-411a-8579-869b4ba4edff,69cc852b-0428-432f-9fd5-25c49064f57d,,285.8,315.0,51.3,completed,2026-09-07T02:52:26.044766,2026-09-07T08:07:25.696925
5a494013-2a4a-4dba-a3af-f8f34d1884e0,3ae54f73-87ed-4191-b3bc-f9fed868e607,0,3fc247b8-f090-4cea-81a6-9112ffe9f796,,,970.1,1050.5,50.8,completed,2026-09-03T08:51:20.588484,2026-09-04T02:21:49.532954
697eb709-780b-4004-a3c4-c5695c80d819,245f1461-312a-47b8-a148-9afa4d28c7e4,0,0b6812d6-5270-4d50-bba5-1cd2f77ebe2e,,,75.3,92.6,40.1,completed,2026-09-07T16:51:20.590749,2026-09-07T18:23:58.762015
d928ba21-d50b-4c24-9200-8d8cdb9111ab,c1dbdcf8-4ba7-489f-ad8f-267145af754c,0,af78bf6c-b541-45e3-93dd-9a69ae91a9ae,,,120.2,171.9,50.9,completed,2026-09-08T22:51:20.591805,2026-09-09T01:43:16.679018
14629fb4-86dc-4aff-a2af-88950e70b8c4,4dcd62ae-102f-4a39-93b1-8d9254983841,0,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,,c2f4b9b4-48ee-4746-958f-6169ba532344,178.1,244.0,49.6,completed,2026-09-05T06:51:20.592913,2026-09-05T10:55:22.454748
30065104-04d5-4262-b62c-3dea2c5e892d,4dcd62ae-102f-4a39-93b1-8d9254983841,1,66e7f631-029c-4810-92a9-8026854edd3f,c2f4b9b4-48ee-4746-958f-6169ba532344,,244.4,354.1,39.4,completed,2026-09-05T10:55:22.454748,2026-09-05T16:49:27.225993
58cbada9-008e-4f05-aa59-c26ac6a0d01f,dbd685fa-6bda-4e94-b9a5-6c9a438f94e9,0,f9bb1bc7-b852-4cb0-9053-42f9f3eea8bc,,a30de39d-9e98-4258-b754-758c8da83902,90.0,99.7,39.3,completed,2026-09-03T22:51:20.594990,2026-09-04T00:31:03.191083
29551c79-3b06-47d9-a7ae-40a2e07fe0e4,dbd685fa-6bda-4e94-b9a5-6c9a438f94e9,1,40e70bd2-0f4c-4ed4-8b62-55fce5047760,a30de39d-9e98-4258-b754-758c8da83902,,285.8,518.7,32.4,completed,2026-09-04T00:31:03.191083,2026-09-04T09:09:45.465136
6a50d886-1cfe-4a5c-8362-bd5412e79464,125812eb-bcb4-45b0-afc1-17d25eb186b8,0,69b345b3-ec55-408a-978c-9b0062c84f4a,,,207.7,248.1,49.2,completed,2026-09-08T18:51:20.596923,2026-09-08T22:59:25.762364
24049ce7-f22d-4e99-8cfa-badecbd9eeca,aeda1924-e543-4eae-9e86-3b5901661cdf,0,3fc6f138-6045-4882-8a16-2692f69d4228,,,285.8,414.7,45.3,completed,2026-09-08T22:51:20.598241,2026-09-09T05:46:03.329298
09157476-a5e0-4072-bb43-f08da4631be8,575b3114-da11-4a31-8ad6-7de78a30e9b3,0,0f6665ac-5ddd-43a7-a9a3-d15d46cfbc97,,,90.0,130.3,45.8,completed,2026-09-08T21:51:20.599595,2026-09-09T00:01:41.097253
1a061a3b-8993-4dca-9bc9-05ac04c563d8,0d666528-fd8a-4722-9376-27c620da86ef,0,d265c88a-1052-4bc1-b426-bc9a3e77f666,,,293.4,524.1,31.5,completed,2026-09-05T18:51:20.600645,2026-09-06T03:35:24.758318
6b8fd008-92b1-477b-84a0-b04ffd1717ca,0590974f-dbb6-4b17-a955-0416b2ea308e,0,01d788c4-9b57-4add-abf0-739f958b4aa3,,69cc852b-0428-432f-9fd5-25c49064f57d,285.8,359.8,43.0,completed,2026-09-02T22:51:20.602299,2026-09-03T04:51:10.478299
38bc67e2-7b09-4e22-a092-b6d82e2598c3,0590974f-dbb6-4b17-a955-0416b2ea308e,1,1f148489-0bcb-4470-8354-42eed5c4f971,69cc852b-0428-432f-9fd5-25c49064f57d,5dbdf32d-78de-4094-b415-861af0ca99a2,235.3,250.7,49.9,completed,2026-09-03T04:51:10.478299,2026-09-03T09:01:49.848422
d422d7d3-0fb4-443e-9b26-733673b088b2,0590974f-dbb6-4b17-a955-0416b2ea308e,2,f0496c8a-1f5c-4cdb-b570-7a6925cd94f7,5dbdf32d-78de-4094-b415-861af0ca99a2,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,540.5,891.2,38.6,completed,2026-09-03T09:01:49.848422,2026-09-03T23:52:59.800343
172ecb7a-2692-47a9-9ca5-d60f789a7802,0590974f-dbb6-4b17-a955-0416b2ea308e,3,083442ef-2844-4bf4-90c7-0a4c51e16ed0,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,b091d926-3e9c-4a1f-a8da-f30db329106c,207.7,284.2,41.7,completed,2026-09-03T23:52:59.800343,2026-09-04T04:37:12.004999
b6f3e6bf-06be-43c1-a729-58227415ac54,0590974f-dbb6-4b17-a955-0416b2ea308e,4,083442ef-2844-4bf4-90c7-0a4c51e16ed0,b091d926-3e9c-4a1f-a8da-f30db329106c,,232.9,423.3,38.4,completed,2026-09-04T04:37:12.004999,2026-09-04T11:40:29.864195
62db5b6a-a930-4856-aa3d-d45d78c72773,006db5ff-5ec5-4ad6-82b6-c37b498e8e9a,0,0aa62c09-bc7a-4951-9708-4a86275ad8c6,,,688.0,939.2,44.0,completed,2026-09-08T17:51:20.606787,2026-09-09T09:30:32.682241
e7beed26-6382-48ba-b3b5-928cd5a6aa8a,087df422-c5e3-4f91-a667-4386034e6951,0,f0496c8a-1f5c-4cdb-b570-7a6925cd94f7,,,232.9,338.5,45.6,completed,2026-09-07T01:51:20.608804,2026-09-07T07:29:48.715117
fe35edc5-87ce-4f72-8cbd-1b3b1d099a18,16f2fb8a-cbc7-430f-ab6f-95e701c8a444,0,f90f6baa-4c59-416d-9cdd-708265156686,,,75.3,108.3,42.3,completed,2026-09-07T09:51:20.612318,2026-09-07T11:39:41.355493
fdc5cc0f-4cf9-4184-838a-f816d6bf27f2,0b5db603-257f-41b2-a215-cca05095b872,0,1f148489-0bcb-4470-8354-42eed5c4f971,,2ddf4880-95a6-4875-857d-f1d095b7fc48,376.4,509.7,44.2,completed,2026-09-08T15:51:20.613753,2026-09-09T00:21:00.313206
12b905c1-93dc-47e2-8870-c60d91d0ac0c,0b5db603-257f-41b2-a215-cca05095b872,1,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,2ddf4880-95a6-4875-857d-f1d095b7fc48,c2f4b9b4-48ee-4746-958f-6169ba532344,540.9,722.2,53.0,completed,2026-09-09T00:21:00.313206,2026-09-09T12:23:10.064613
cfda7d65-40bc-4eab-9368-c22c9fcdbdfd,0b5db603-257f-41b2-a215-cca05095b872,2,b05b01d0-a319-4a48-8fe3-e2a08529ea69,c2f4b9b4-48ee-4746-958f-6169ba532344,,178.1,241.0,49.2,completed,2026-09-09T12:23:10.064613,2026-09-09T16:24:08.204151
a260b1aa-983d-4648-9b40-34961028a861,af8d1b14-2de0-409b-bcec-b42fe34000a7,0,5a546a9f-4ddf-4c19-9b83-d659726fc137,,5dbdf32d-78de-4094-b415-861af0ca99a2,235.3,342.3,48.0,completed,2026-09-07T02:51:20.616998,2026-09-07T08:33:40.900542
38bc61fe-e9a9-4e0a-b627-8a11834d1a21,af8d1b14-2de0-409b-bcec-b42fe34000a7,1,69dc041e-ef44-4acf-ba8b-2d8da688425f,5dbdf32d-78de-4094-b415-861af0ca99a2,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,540.5,984.9,39.9,completed,2026-09-07T08:33:40.900542,2026-09-08T00:58:35.271841
076ac0ef-cb88-4a15-996b-bb7026460319,af8d1b14-2de0-409b-bcec-b42fe34000a7,2,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,b091d926-3e9c-4a1f-a8da-f30db329106c,207.7,284.2,41.7,completed,2026-09-08T00:58:35.271841,2026-09-08T05:42:48.133433
b67bf36b-1ffc-47f0-a676-2408b1170019,af8d1b14-2de0-409b-bcec-b42fe34000a7,3,ade5ec49-869b-47d3-b852-1a9ceedbe841,b091d926-3e9c-4a1f-a8da-f30db329106c,,232.9,308.1,44.9,completed,2026-09-08T05:42:48.133433,2026-09-08T10:50:51.557190
e09aa0d6-b203-4808-a8ca-7e1b1d34cbaf,d6ea2221-a265-4044-8d2d-a4b0f725e14c,0,bda819c9-5bc1-45c0-b673-47f1f8fc1da8,,faa81e93-f79d-4d3d-9240-87cdf9df3633,688.0,1118.8,39.4,completed,2026-09-03T17:51:20.621011,2026-09-04T12:30:10.863723
c21c4ac6-d447-4c2e-a654-83bb09e7a9d5,d6ea2221-a265-4044-8d2d-a4b0f725e14c,1,8462dc55-59d5-47f4-8209-5f47c6bf99ca,faa81e93-f79d-4d3d-9240-87cdf9df3633,,970.1,1018.3,40.3,completed,2026-09-04T12:30:10.863723,2026-09-05T05:28:31.625182
0ac65e6e-703b-4311-8962-7ba3ca9186fd,3e3688d4-fa80-4d9c-b3d3-77eb61557db0,0,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,,,970.1,1303.8,43.3,completed,2026-09-03T19:51:20.624581,2026-09-04T17:35:08.828753
8f9fc34f-c08f-4d33-bf56-9ca0e8f5b0e3,24cd764d-73ed-4c52-bd87-60fcf4a4946b,0,b05b01d0-a319-4a48-8fe3-e2a08529ea69,,288de4cd-bf1a-4a25-847c-68865d138b36,500.0,678.8,45.0,completed,2026-09-04T19:51:20.626982,2026-09-05T07:10:06.443455
40be537a-b6b6-4e91-98a2-85895da56b5d,24cd764d-73ed-4c52-bd87-60fcf4a4946b,1,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,288de4cd-bf1a-4a25-847c-68865d138b36,faa81e93-f79d-4d3d-9240-87cdf9df3633,422.9,767.4,35.9,completed,2026-09-05T07:10:06.443455,2026-09-05T19:57:33.254160
4124610b-658a-4cb2-97d2-dd214ce99220,24cd764d-73ed-4c52-bd87-60fcf4a4946b,2,463a85e7-e033-4bec-a267-bfa7aa85640d,faa81e93-f79d-4d3d-9240-87cdf9df3633,2ddf4880-95a6-4875-857d-f1d095b7fc48,376.4,468.1,40.0,completed,2026-09-05T19:57:33.254160,2026-09-06T03:45:39.987551
88073ff7-b580-4fb7-911d-7294e75aeada,24cd764d-73ed-4c52-bd87-60fcf4a4946b,3,0790fa20-df4f-43aa-b491-56eb44a3e0b6,2ddf4880-95a6-4875-857d-f1d095b7fc48,,540.9,774.6,42.2,completed,2026-09-06T03:45:39.987551,2026-09-06T16:40:16.436582
f9683464-b43c-49b9-9eaa-5723240c0b71,d635fb3c-c047-44b4-b3cc-6039dfb8c49e,0,ca72bc65-aac8-4954-8b12-0a27325a1ce7,,c2f4b9b4-48ee-4746-958f-6169ba532344,178.1,247.4,39.6,completed,2026-09-08T22:51:20.631930,2026-09-09T02:58:46.374008
916c925f-26d0-4354-ab09-cd82e2df2546,d635fb3c-c047-44b4-b3cc-6039dfb8c49e,1,0eefecd2-5b8c-4f61-ae34-838b16b53659,c2f4b9b4-48ee-4746-958f-6169ba532344,2ddf4880-95a6-4875-857d-f1d095b7fc48,540.9,1067.8,36.8,completed,2026-09-09T02:58:46.374008,2026-09-09T20:46:32.681883
9cc5601d-e1f4-44bb-9f8e-edc7475f7eda,d635fb3c-c047-44b4-b3cc-6039dfb8c49e,2,a3a4745c-eb66-433a-b40b-557c0883d783,2ddf4880-95a6-4875-857d-f1d095b7fc48,faa81e93-f79d-4d3d-9240-87cdf9df3633,376.4,574.7,39.2,completed,2026-09-09T20:46:32.681883,2026-09-10T06:21:14.276167
bc88d5a7-2fde-4587-ac45-37116978c03e,d635fb3c-c047-44b4-b3cc-6039dfb8c49e,3,b41f802e-0393-409e-935b-003cfa28c0bd,faa81e93-f79d-4d3d-9240-87cdf9df3633,,422.9,551.7,44.4,completed,2026-09-10T06:21:14.276167,2026-09-10T15:32:55.635719
885bd0d2-5a83-471d-8ba5-22b3075556e6,eb5eadbd-e2a6-4a99-b14e-87ec40b09966,0,34b71c44-bb25-47df-85ce-03a39fc9ac10,,,293.4,561.2,33.7,completed,2026-09-07T02:51:20.636486,2026-09-07T12:12:34.349461
9856fa91-fead-4b46-a1d1-af9facb00d64,ee184809-de75-4c18-9e7c-a261fb998c69,0,0f7a5a1e-c1b1-4db5-b7bc-22c0b78c5171,,,244.4,269.8,50.7,completed,2026-09-04T22:51:20.638168,2026-09-05T03:21:07.812268
2d1b0274-eaf9-4e81-829e-3cf326c89b33,0cc533a1-ad7e-41b7-a447-5c30934d0dc3,0,40e70bd2-0f4c-4ed4-8b62-55fce5047760,,b091d926-3e9c-4a1f-a8da-f30db329106c,232.9,333.9,45.1,completed,2026-09-03T09:51:20.639496,2026-09-03T15:25:16.929379
35008f90-bcb4-4a80-b607-21d423e97c5a,0cc533a1-ad7e-41b7-a447-5c30934d0dc3,1,66e7f631-029c-4810-92a9-8026854edd3f,b091d926-3e9c-4a1f-a8da-f30db329106c,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,207.7,259.2,43.1,completed,2026-09-03T15:25:16.929379,2026-09-03T19:44:31.489404
f2fb2edf-6758-40d0-b063-56359176e2d1,0cc533a1-ad7e-41b7-a447-5c30934d0dc3,2,310f7ff6-c724-4278-b409-74d1ab8bf019,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,5dbdf32d-78de-4094-b415-861af0ca99a2,540.5,866.7,41.7,completed,2026-09-03T19:44:31.489404,2026-09-04T10:11:12.027563
770374b7-fbf2-45ce-8d4d-d847820e2609,0cc533a1-ad7e-41b7-a447-5c30934d0dc3,3,7a135a62-fc87-4ff4-aa59-1019fc6df31e,5dbdf32d-78de-4094-b415-861af0ca99a2,69cc852b-0428-432f-9fd5-25c49064f57d,235.3,472.1,33.6,completed,2026-09-04T10:11:12.027563,2026-09-04T18:03:20.978563
b6d1fd3c-e816-4b41-89b0-0f08f0d3f52e,0cc533a1-ad7e-41b7-a447-5c30934d0dc3,4,463a85e7-e033-4bec-a267-bfa7aa85640d,69cc852b-0428-432f-9fd5-25c49064f57d,a30de39d-9e98-4258-b754-758c8da83902,285.8,491.1,41.7,completed,2026-09-04T18:03:20.978563,2026-09-05T02:14:24.416480
c6dea6ce-e741-4d4a-b545-a78bd4249185,0cc533a1-ad7e-41b7-a447-5c30934d0dc3,5,6be0475c-e19c-4d4f-aced-f1b613d87548,a30de39d-9e98-4258-b754-758c8da83902,,90.0,167.1,35.4,completed,2026-09-05T02:14:24.416480,2026-09-05T05:01:30.719379
b1c8200a-ddb7-45cc-977b-ec305574c5fe,ce13ae61-6446-442e-8e0d-232f8126a630,0,310f7ff6-c724-4278-b409-74d1ab8bf019,,288de4cd-bf1a-4a25-847c-68865d138b36,422.9,745.9,35.3,completed,2026-09-06T21:51:20.644603,2026-09-07T10:17:17.462830
5293a00c-641f-4707-aa60-297194b59333,ce13ae61-6446-442e-8e0d-232f8126a630,1,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,288de4cd-bf1a-4a25-847c-68865d138b36,,500.0,902.3,33.7,completed,2026-09-07T10:17:17.462830,2026-09-08T01:19:33.016571
606177d3-1af5-4bc9-bded-59af6c445f8d,3f0ad93b-27e9-4c13-915b-d47cf216eb6f,0,9db88e80-6a44-4430-b307-494694355bcb,,,505.8,729.0,43.5,completed,2026-09-03T19:51:20.647970,2026-09-04T08:00:22.321164
44382357-ce29-4d65-990a-39ec9e93e9f2,59adecc7-d64d-47fe-8173-b7805b5c0c43,0,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,,c2f4b9b4-48ee-4746-958f-6169ba532344,178.1,163.8,49.5,completed,2026-09-03T06:51:20.649736,2026-09-03T09:35:10.058837
f57ddbee-6cad-4e36-95bd-cca0dd7f04d1,59adecc7-d64d-47fe-8173-b7805b5c0c43,1,0aa62c09-bc7a-4951-9708-4a86275ad8c6,c2f4b9b4-48ee-4746-958f-6169ba532344,9708822b-62d4-4ac2-ae57-f36abd36b0cb,244.4,313.7,49.5,completed,2026-09-03T09:35:10.058837,2026-09-03T14:48:49.155515
a6ae2d9b-4cf7-4da1-8164-66bb03f14744,59adecc7-d64d-47fe-8173-b7805b5c0c43,2,a3a4745c-eb66-433a-b40b-557c0883d783,9708822b-62d4-4ac2-ae57-f36abd36b0cb,,75.3,83.6,47.8,completed,2026-09-03T14:48:49.155515,2026-09-03T16:12:28.095708
fb0f2bcf-1961-4ed7-b9f2-2ec6b85bb932,e9378d34-9971-432a-89f9-bd3a57649ca3,0,0f7a5a1e-c1b1-4db5-b7bc-22c0b78c5171,,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,207.7,344.7,35.0,completed,2026-09-06T00:51:20.651973,2026-09-06T06:36:04.212883
e5253166-6423-4af2-a4e3-7306ec364a2a,e9378d34-9971-432a-89f9-bd3a57649ca3,1,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,5dbdf32d-78de-4094-b415-861af0ca99a2,540.5,623.2,48.3,completed,2026-09-06T06:36:04.212883,2026-09-06T16:59:15.198996
be07be19-1dd2-4b25-b3a1-16e9d0f988d9,e9378d34-9971-432a-89f9-bd3a57649ca3,2,f90f6baa-4c59-416d-9cdd-708265156686,5dbdf32d-78de-4094-b415-861af0ca99a2,69cc852b-0428-432f-9fd5-25c49064f57d,235.3,446.7,31.8,completed,2026-09-06T16:59:15.198996,2026-09-07T00:25:58.331905
a544d38e-01de-4eaa-9076-5e78f7c263b9,e9378d34-9971-432a-89f9-bd3a57649ca3,3,6be0475c-e19c-4d4f-aced-f1b613d87548,69cc852b-0428-432f-9fd5-25c49064f57d,,285.8,458.7,37.2,completed,2026-09-07T00:25:58.331905,2026-09-07T08:04:41.834525
8c58a6ac-ce00-484a-95c4-fd83573c261b,87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,0,083442ef-2844-4bf4-90c7-0a4c51e16ed0,,c2f4b9b4-48ee-4746-958f-6169ba532344,178.1,224.2,50.1,completed,2026-09-07T03:51:20.656073,2026-09-07T07:35:31.643876
786d800b-7a9e-4821-863d-97f6c828f781,87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,1,b05b01d0-a319-4a48-8fe3-e2a08529ea69,c2f4b9b4-48ee-4746-958f-6169ba532344,2ddf4880-95a6-4875-857d-f1d095b7fc48,540.9,552.3,56.3,completed,2026-09-07T07:35:31.643876,2026-09-07T16:47:49.097343
