driver_id,segment_id,lat,lon,speed_kmph,source,recorded_at
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.94903,77.39817,37.5,gps,2026-09-04T23:07:39.944298
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.89853,77.35901,40.3,gps,2026-09-04T23:17:51.608334
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.82892,77.35908,42.2,gps,2026-09-04T23:28:03.272370
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.73664,77.30523,49.8,gps,2026-09-04T23:38:14.936406
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.67625,77.27449,40.1,gps,2026-09-04T23:48:26.600441
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.63207,77.27748,43.9,gps,2026-09-04T23:58:38.264477
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.56905,77.20279,47.5,gps,2026-09-05T00:08:49.928513
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.47928,77.17304,44.3,gps,2026-09-05T00:19:01.592549
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.44789,77.16656,39.5,gps,2026-09-05T00:29:13.256585
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.35157,77.15928,35.6,gps,2026-09-05T00:39:24.920621
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.32031,77.11974,48.1,gps,2026-09-05T00:49:36.584657
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.26071,77.08132,36.7,gps,2026-09-05T00:59:48.248693
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.1701,77.02898,40.1,gps,2026-09-05T01:09:59.912729
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.12612,77.00818,42.2,gps,2026-09-05T01:20:11.576765
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,25.03095,77.00371,48.3,gps,2026-09-05T01:30:23.240801
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.99314,76.93704,47.0,gps,2026-09-05T01:40:34.904837
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.89017,76.93402,42.7,gps,2026-09-05T01:50:46.568873
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.85098,76.90139,48.1,gps,2026-09-05T02:00:58.232909
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.76461,76.86266,49.2,gps,2026-09-05T02:11:09.896945
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.71002,76.81793,39.6,gps,2026-09-05T02:21:21.560981
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.6663,76.79793,40.0,gps,2026-09-05T02:31:33.225016
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.61457,76.77113,45.7,gps,2026-09-05T02:41:44.889052
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.55035,76.71712,50.5,gps,2026-09-05T02:51:56.553088
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.47559,76.70147,38.5,gps,2026-09-05T03:02:08.217124
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.39871,76.65223,32.8,gps,2026-09-05T03:12:19.881160
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.34238,76.62349,45.2,gps,2026-09-05T03:22:31.545196
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.26301,76.59239,48.8,gps,2026-09-05T03:32:43.209232
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.21744,76.56265,42.6,gps,2026-09-05T03:42:54.873268
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.1491,76.56476,55.2,gps,2026-09-05T03:53:06.537304
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.10179,76.52096,37.8,gps,2026-09-05T04:03:18.201340
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,24.00713,76.50411,38.3,gps,2026-09-05T04:13:29.865376
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.94768,76.45883,38.2,gps,2026-09-05T04:23:41.529412
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.90246,76.41903,42.4,gps,2026-09-05T04:33:53.193448
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.83322,76.39084,42.5,gps,2026-09-05T04:44:04.857484
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.77238,76.36507,38.1,gps,2026-09-05T04:54:16.521520
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.71161,76.33355,47.6,gps,2026-09-05T05:04:28.185555
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.64798,76.30104,43.3,gps,2026-09-05T05:14:39.849591
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.57852,76.2808,36.8,gps,2026-09-05T05:24:51.513627
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.47939,76.25755,45.1,gps,2026-09-05T05:35:03.177663
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.44798,76.20147,39.9,gps,2026-09-05T05:45:14.841699
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.35152,76.14391,42.5,gps,2026-09-05T05:55:26.505735
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.30977,76.13606,46.4,gps,2026-09-05T06:05:38.169771
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.22906,76.10545,47.0,gps,2026-09-05T06:15:49.833807
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.19471,76.09754,46.6,gps,2026-09-05T06:26:01.497843
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.09586,76.02626,42.2,gps,2026-09-05T06:36:13.161879
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,23.06333,76.00858,37.1,gps,2026-09-05T06:46:24.825915
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,22.99442,75.98565,40.4,gps,2026-09-05T06:56:36.489951
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,22.92187,75.95924,42.1,gps,2026-09-05T07:06:48.153987
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,22.83802,75.9401,49.7,gps,2026-09-05T07:16:59.818023
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,22.79656,75.91572,39.4,gps,2026-09-05T07:27:11.482059
0790fa20-df4f-43aa-b491-56eb44a3e0b6,7cd88969-31bc-4dea-add3-92084287c5cc,22.7299,75.87751,43.0,gps,2026-09-05T07:37:23.146094
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.73382,75.8734,40.2,gps,2026-09-05T07:37:23.146094
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.67956,75.89602,38.8,gps,2026-09-05T07:47:37.880863
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.6858,75.95665,42.3,gps,2026-09-05T07:57:52.615632
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.61123,76.0316,35.7,gps,2026-09-05T08:08:07.350401
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.59656,76.11878,46.4,gps,2026-09-05T08:18:22.085171
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.54169,76.16605,41.0,gps,2026-09-05T08:28:36.819940
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.52614,76.25303,37.2,gps,2026-09-05T08:38:51.554709
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.5217,76.30655,45.0,gps,2026-09-05T08:49:06.289478
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.48111,76.36535,44.1,gps,2026-09-05T08:59:21.024247
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.44434,76.43924,45.8,gps,2026-09-05T09:09:35.759016
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.41641,76.45959,35.3,gps,2026-09-05T09:19:50.493785
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.4122,76.53106,45.4,gps,2026-09-05T09:30:05.228555
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.36371,76.62602,50.7,gps,2026-09-05T09:40:19.963324
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.33517,76.6907,41.5,gps,2026-09-05T09:50:34.698093
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.26912,76.73081,41.2,gps,2026-09-05T10:00:49.432862
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.24014,76.78534,34.8,gps,2026-09-05T10:11:04.167631
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.22644,76.87834,42.1,gps,2026-09-05T10:21:18.902400
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.184,76.88888,36.6,gps,2026-09-05T10:31:33.637169
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.15497,76.98661,47.6,gps,2026-09-05T10:41:48.371938
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.11779,77.06469,53.9,gps,2026-09-05T10:52:03.106708
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.08852,77.08317,54.0,gps,2026-09-05T11:02:17.841477
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.0874,77.15214,37.4,gps,2026-09-05T11:12:32.576246
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.0453,77.24525,38.0,gps,2026-09-05T11:22:47.311015
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,22.004,77.28463,44.8,gps,2026-09-05T11:33:02.045784
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.98052,77.35863,40.6,gps,2026-09-05T11:43:16.780553
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.97228,77.39637,41.8,gps,2026-09-05T11:53:31.515322
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.91777,77.47249,191.5,gps,2026-09-05T12:03:46.250092
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.9164,77.51822,36.3,gps,2026-09-05T12:14:00.984861
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.88825,77.60936,43.1,gps,2026-09-05T12:24:15.719630
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.82031,77.63999,43.6,gps,2026-09-05T12:34:30.454399
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.82012,77.72556,47.0,gps,2026-09-05T12:44:45.189168
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.7692,77.80352,37.4,gps,2026-09-05T12:54:59.923937
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.74576,77.82865,49.1,gps,2026-09-05T13:05:14.658706
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.71872,77.89508,43.0,gps,2026-09-05T13:15:29.393476
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.69335,77.98836,37.6,gps,2026-09-05T13:25:44.128245
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.65384,78.01495,40.8,gps,2026-09-05T13:35:58.863014
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.63912,78.07317,46.7,gps,2026-09-05T13:46:13.597783
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.57552,78.14895,52.1,gps,2026-09-05T13:56:28.332552
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.55457,78.20183,40.0,gps,2026-09-05T14:06:43.067321
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.55087,78.27247,52.3,gps,2026-09-05T14:16:57.802090
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.49777,78.36727,47.9,gps,2026-09-05T14:27:12.536859
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.46572,78.4187,39.2,gps,2026-09-05T14:37:27.271629
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.47423,78.48307,44.7,gps,2026-09-05T14:47:42.006398
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.43569,78.53588,46.1,gps,2026-09-05T14:57:56.741167
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.3925,78.5817,40.5,gps,2026-09-05T15:08:11.475936
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.33487,78.66227,38.5,gps,2026-09-05T15:18:26.210705
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.35027,78.70702,41.1,gps,2026-09-05T15:28:40.945474
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.28942,78.7914,39.8,gps,2026-09-05T15:38:55.680243
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.25172,78.8372,43.1,gps,2026-09-05T15:49:10.415013
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.21126,78.91614,52.6,gps,2026-09-05T15:59:25.149782
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.18664,78.947,44.0,gps,2026-09-05T16:09:39.884551
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.19472,79.02152,50.8,gps,2026-09-05T16:19:54.619320
3fc6f138-6045-4882-8a16-2692f69d4228,db1687a7-9a0f-466b-9b00-7c1d12e8c4c1,21.12957,79.08508,44.6,gps,2026-09-05T16:30:09.354089
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,21.12636,79.06587,61.4,gps,2026-09-05T16:30:09.354089
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,21.04847,79.07289,59.5,gps,2026-09-05T16:40:25.389353
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.99592,79.07207,65.3,gps,2026-09-05T16:50:41.424618
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.89761,79.0596,52.2,gps,2026-09-05T17:00:57.459882
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.81007,79.01913,60.0,gps,2026-09-05T17:11:13.495146
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.68696,79.03195,56.5,gps,2026-09-05T17:21:29.530410
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.59556,78.99116,67.6,gps,2026-09-05T17:31:45.565675
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.51296,79.016,56.5,gps,2026-09-05T17:42:01.600939
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.45449,78.97047,67.0,gps,2026-09-05T17:52:17.636203
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.33239,78.96887,56.4,gps,2026-09-05T18:02:33.671467
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.24737,78.95216,63.2,gps,2026-09-05T18:12:49.706732
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.16124,78.95229,60.6,gps,2026-09-05T18:23:05.741996
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,20.08225,78.93602,58.7,gps,2026-09-05T18:33:21.777260
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.99448,78.91275,55.4,gps,2026-09-05T18:43:37.812524
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.91249,78.86932,61.0,gps,2026-09-05T18:53:53.847789
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.84712,78.90221,57.2,gps,2026-09-05T19:04:09.883053
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.7362,78.83912,55.9,gps,2026-09-05T19:14:25.918317
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.64978,78.85664,66.7,gps,2026-09-05T19:24:41.953581
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.57639,78.8171,62.1,gps,2026-09-05T19:34:57.988846
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.5014,78.84482,62.6,gps,2026-09-05T19:45:14.024110
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.40761,78.80404,57.4,gps,2026-09-05T19:55:30.059374
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.2944,78.81087,58.4,gps,2026-09-05T20:05:46.094639
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.24587,78.8049,58.1,gps,2026-09-05T20:16:02.129903
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.11882,78.78169,61.0,gps,2026-09-05T20:26:18.165167
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,19.06447,78.75416,62.6,gps,2026-09-05T20:36:34.200431
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.96232,78.76321,59.2,gps,2026-09-05T20:46:50.235696
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.86148,78.71608,55.4,gps,2026-09-05T20:57:06.270960
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.80792,78.71903,63.2,gps,2026-09-05T21:07:22.306224
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.70503,78.67259,59.5,gps,2026-09-05T21:17:38.341488
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.60238,78.69961,52.2,gps,2026-09-05T21:27:54.376753
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.51662,78.66132,48.7,gps,2026-09-05T21:38:10.412017
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.45393,78.63536,60.8,gps,2026-09-05T21:48:26.447281
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.32954,78.65259,55.2,gps,2026-09-05T21:58:42.482545
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.23837,78.61336,61.5,gps,2026-09-05T22:08:58.517810
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.1706,78.62703,55.5,gps,2026-09-05T22:19:14.553074
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.08152,78.5968,60.0,gps,2026-09-05T22:29:30.588338
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,18.00297,78.56105,57.5,gps,2026-09-05T22:39:46.623602
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,17.92156,78.55943,68.1,gps,2026-09-05T22:50:02.658867
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,17.79659,78.54503,64.1,gps,2026-09-05T23:00:18.694131
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,17.7218,78.56402,66.1,gps,2026-09-05T23:10:34.729395
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,17.64853,78.53987,59.5,gps,2026-09-05T23:20:50.764660
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,17.56786,78.50109,63.5,gps,2026-09-05T23:31:06.799924
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,17.49316,78.4938,59.8,gps,2026-09-05T23:41:22.835188
66e7f631-029c-4810-92a9-8026854edd3f,3f25f327-7f46-44d4-84bc-6a39d1e4faa1,17.40745,78.46424,66.7,gps,2026-09-05T23:51:38.870452
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,17.39389,78.49131,44.0,gps,2026-09-05T23:51:38.870452
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,17.33219,78.48584,39.9,gps,2026-09-06T00:01:50.342308
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,17.25992,78.43954,49.5,gps,2026-09-06T00:12:01.814163
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,17.21016,78.45978,42.4,gps,2026-09-06T00:22:13.286019
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,17.20157,78.46829,52.9,gps,2026-09-06T00:32:24.757875
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,17.13106,78.42827,39.5,gps,2026-09-06T00:42:36.229730
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,17.08872,78.41507,39.5,gps,2026-09-06T00:52:47.701586
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,16.99799,78.41063,47.3,gps,2026-09-06T01:02:59.173442
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,16.98893,78.40324,29.0,gps,2026-09-06T01:13:10.645297
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,16.93618,78.37285,45.5,gps,2026-09-06T01:23:22.117153
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,16.87196,78.39492,41.1,gps,2026-09-06T01:33:33.589008
be09b6f7-4efa-4ac9-b363-71f395b927fa,8e76eb3d-3baa-4838-bcda-afb5f567d67a,16.82635,78.37067,42.1,gps,2026-09-06T01:43:45.060864
