id,segment_from_id,segment_to_id,hub_id,otp_code,disputed,distance_from_hub_km
cebafa07-66ab-4eba-b2ec-2f26a1a7785c,2811bcba-52f8-4780-a476-6a148957fb18,84351781-ea6e-4fea-881c-19d9e8d1c829,288de4cd-bf1a-4a25-847c-68865d138b36,259520,False,0.21
19c05820-dabb-441d-b313-94e1a108eef2,9adb2aa6-70a9-4d14-b3dc-4ff24ad37215,43110070-a715-4f8d-a9d9-30433ab82463,c2f4b9b4-48ee-4746-958f-6169ba532344,230713,False,0.06
3be85a26-1f8d-4d7a-9e44-90f28ed66241,0caf0ad7-33c8-457b-9955-260e36543b51,81663c92-09e9-4c28-be4d-ab466508d58f,c2f4b9b4-48ee-4746-958f-6169ba532344,980409,False,0.09
c675c063-13ba-4198-975c-f6da0537592e,81663c92-09e9-4c28-be4d-ab466508d58f,fde9bc39-d784-4d40-8294-e4a27371e59f,2ddf4880-95a6-4875-857d-f1d095b7fc48,773920,False,0.25
c1beb294-ffdb-42d8-8042-77946bcd6a01,2e82d889-ac25-48ca-9bba-14a9a3afdd78,1909789e-3db2-4561-b7c5-154f468c06cb,8fba1efa-7c25-4a5b-b271-bb1ac4460664,957950,False,0.34
cbceb24c-93d9-4736-9cd3-d4b90a02353c,d3d4978f-6a7c-484d-ae33-c8dd05af9961,1f6b5bca-1012-4d93-93bb-be0b4a6d3871,8fba1efa-7c25-4a5b-b271-bb1ac4460664,907058,False,0.21
9b218087-d2a1-494c-a873-fd89f003a53a,66917386-495f-46d8-802a-64ceece67bb1,c6cd9ccb-93aa-4d8b-aef2-f402b4406ab0,faa81e93-f79d-4d3d-9240-87cdf9df3633,535452,False,0.3
5090d84b-cd36-4bae-9059-c94fc89f433d,1a509da8-cf0e-45de-86a5-b22ccd3ac03f,a55829f9-d2a8-4024-8240-743bd7d7a1eb,2ddf4880-95a6-4875-857d-f1d095b7fc48,533142,False,0.23
b99dda70-a543-463b-8545-de830d47f4df,a55829f9-d2a8-4024-8240-743bd7d7a1eb,f4412f93-dd65-465b-92bd-055068648c85,faa81e93-f79d-4d3d-9240-87cdf9df3633,923227,False,0.29
c7b54c98-221d-4391-9d30-69a71493230c,f4412f93-dd65-465b-92bd-055068648c85,8e5bc9fa-0451-48e8-b6bf-1d4ed930d60a,288de4cd-bf1a-4a25-847c-68865d138b36,364539,False,0.36
8e03f9bc-fef4-4c3d-9efa-963438ae7b13,f16fadd4-9280-48ce-8080-3061665ca1a7,70047e07-20ff-4f9e-ad6a-00d382809175,288de4cd-bf1a-4a25-847c-68865d138b36,809775,False,0.31
31e1fc1f-f60e-4f66-88e5-83bcda2dd3cc,cb68f775-4ef4-44eb-bc70-a902814edeb4,183f6deb-41cb-4741-b4ed-8e21c4285dcc,faa81e93-f79d-4d3d-9240-87cdf9df3633,253748,False,0.38
34bd8588-8db9-4ee3-9126-8afa75a41541,fc4c1ee2-888a-40ad-858d-da58bfdf0311,30f0b51d-8305-48d8-9410-481bd4ee5f64,c2f4b9b4-48ee-4746-958f-6169ba532344,192054,False,0.44
a3d78d0a-a3eb-45ec-a356-137e29aa87f8,30f0b51d-8305-48d8-9410-481bd4ee5f64,25c6603e-6ff5-4df2-a199-8f7a7144994c,9708822b-62d4-4ac2-ae57-f36abd36b0cb,413729,False,0.19
